co2,temperature,humidity,rainfall,pyrano,hour,date
409.0,34.651,68.898,0.0,371.0,11,2025-05-06
409.0,34.894,68.106,0.0,383.0,11,2025-05-06
409.0,35.062,69.003,0.0,403.0,11,2025-05-06
409.0,35.388,68.882,0.0,586.0,11,2025-05-06
409.0,34.936,66.938,0.0,724.0,11,2025-05-06
409.0,36.007,66.261,0.0,727.0,11,2025-05-06
409.0,36.376,64.771,0.0,698.0,11,2025-05-06
409.0,36.034,66.332,0.0,671.0,11,2025-05-06
409.0,36.571,63.972,0.0,652.0,11,2025-05-06
409.0,35.951,64.327,0.0,616.0,11,2025-05-06
409.0,36.346,64.565,0.0,415.0,11,2025-05-06
409.0,36.416,64.657,0.0,384.0,11,2025-05-06
409.0,34.68,69.909,0.0,370.0,11,2025-05-06
409.0,33.932,72.638,0.0,374.0,12,2025-05-06
409.0,33.932,72.638,0.0,374.0,12,2025-05-06
409.0,33.932,72.638,0.0,374.0,12,2025-05-06
409.0,33.932,72.638,0.0,374.0,12,2025-05-06
409.0,35.639,66.387,0.0,528.0,12,2025-05-06
409.0,35.145,68.223,0.0,513.0,12,2025-05-06
385.0,35.289,68.251,0.0,507.0,12,2025-05-06
387.0,34.936,69.223,0.0,461.0,12,2025-05-06
383.0,35.994,67.034,0.0,378.0,12,2025-05-06
385.0,35.625,68.463,0.0,382.0,12,2025-05-06
423.0,35.74,67.964,0.0,457.0,12,2025-05-06
362.0,34.95,69.976,0.0,435.0,12,2025-05-06
362.0,33.863,71.377,0.0,416.0,12,2025-05-06
382.0,33.817,70.791,0.0,408.0,12,2025-05-06
376.0,34.044,70.953,0.0,390.0,12,2025-05-06
380.0,34.157,70.526,0.0,383.0,12,2025-05-06
386.0,34.4,69.2,0.0,387.0,12,2025-05-06
386.0,34.186,70.471,0.0,382.0,12,2025-05-06
386.0,34.512,68.814,0.0,387.0,12,2025-05-06
386.0,34.018,70.999,0.0,390.0,12,2025-05-06
385.0,33.906,70.338,0.0,388.0,12,2025-05-06
386.0,34.117,71.652,0.0,388.0,12,2025-05-06
382.0,34.271,70.498,0.0,387.0,12,2025-05-06
382.0,34.242,69.775,0.0,390.0,12,2025-05-06
382.0,34.255,69.459,0.0,394.0,12,2025-05-06
382.0,35.145,67.381,0.0,430.0,12,2025-05-06
382.0,34.594,66.598,0.0,408.0,12,2025-05-06
382.0,34.568,68.527,0.0,388.0,12,2025-05-06
375.0,34.878,68.312,0.0,370.0,12,2025-05-06
375.0,34.229,69.088,0.0,364.0,12,2025-05-06
374.0,34.298,68.804,0.0,360.0,12,2025-05-06
375.0,34.95,66.92,0.0,355.0,12,2025-05-06
375.0,34.611,69.177,0.0,350.0,12,2025-05-06
397.0,34.413,70.431,0.0,355.0,12,2025-05-06
387.0,34.271,69.528,0.0,358.0,12,2025-05-06
377.0,33.906,69.822,0.0,343.0,12,2025-05-06
378.0,33.777,70.971,0.0,336.0,12,2025-05-06
378.0,34.018,71.095,0.0,336.0,12,2025-05-06
378.0,33.705,72.004,0.0,336.0,12,2025-05-06
378.0,33.748,70.567,0.0,335.0,12,2025-05-06
378.0,33.58,71.566,0.0,332.0,12,2025-05-06
378.0,33.906,70.829,0.0,337.0,12,2025-05-06
378.0,33.748,71.615,0.0,350.0,12,2025-05-06
378.0,33.692,71.235,0.0,357.0,12,2025-05-06
378.0,34.004,70.265,0.0,365.0,12,2025-05-06
378.0,33.919,70.014,0.0,393.0,12,2025-05-06
378.0,33.398,72.471,0.0,422.0,12,2025-05-06
378.0,33.748,71.667,0.0,435.0,12,2025-05-06
378.0,34.808,68.829,0.0,423.0,12,2025-05-06
378.0,35.727,66.671,0.0,634.0,12,2025-05-06
378.0,35.908,66.197,0.0,829.0,12,2025-05-06
378.0,34.851,68.728,0.0,785.0,12,2025-05-06
378.0,35.187,68.408,0.0,783.0,12,2025-05-06
378.0,34.074,70.12,0.0,808.0,12,2025-05-06
378.0,34.795,68.916,0.0,315.0,12,2025-05-06
378.0,34.963,69.537,0.0,222.0,12,2025-05-06
378.0,34.442,69.639,0.0,216.0,12,2025-05-06
378.0,34.271,70.591,0.0,212.0,12,2025-05-06
378.0,34.469,69.569,0.0,202.0,12,2025-05-06
378.0,34.469,69.635,0.0,188.0,12,2025-05-06
378.0,33.975,71.057,0.0,177.0,13,2025-05-06
378.0,33.975,71.057,0.0,177.0,13,2025-05-06
378.0,33.975,71.057,0.0,177.0,13,2025-05-06
378.0,33.975,71.057,0.0,177.0,13,2025-05-06
378.0,33.099,71.83,0.0,142.0,13,2025-05-06
378.0,32.536,73.419,0.0,138.0,13,2025-05-06
376.0,32.028,74.046,0.0,135.0,13,2025-05-06
406.0,32.183,74.551,0.0,131.0,13,2025-05-06
400.0,32.197,74.574,0.0,128.0,13,2025-05-06
384.0,32.14,75.059,0.0,126.0,13,2025-05-06
384.0,32.448,74.797,0.0,123.0,13,2025-05-06
374.0,32.464,74.916,0.0,122.0,13,2025-05-06
375.0,32.522,74.668,0.0,120.0,13,2025-05-06
378.0,32.434,75.23,0.0,119.0,13,2025-05-06
379.0,32.407,75.508,0.0,119.0,13,2025-05-06
379.0,32.421,75.363,0.0,118.0,13,2025-05-06
378.0,32.335,76.127,0.0,118.0,13,2025-05-06
377.0,32.167,75.338,0.0,117.0,13,2025-05-06
383.0,32.127,76.567,0.0,116.0,13,2025-05-06
396.0,32.493,75.619,0.0,116.0,13,2025-05-06
382.0,32.661,75.16,0.0,115.0,13,2025-05-06
372.0,32.565,76.002,0.0,115.0,13,2025-05-06
369.0,32.111,78.254,0.0,115.0,13,2025-05-06
375.0,31.9,79.083,0.0,116.0,13,2025-05-06
375.0,32.309,78.57,0.0,115.0,13,2025-05-06
375.0,32.448,78.46,0.0,115.0,13,2025-05-06
375.0,32.21,77.931,0.0,115.0,13,2025-05-06
375.0,32.407,79.188,0.0,116.0,13,2025-05-06
379.0,32.055,80.438,0.0,117.0,13,2025-05-06
379.0,31.673,81.74,0.0,117.0,13,2025-05-06
380.0,31.785,81.891,0.0,116.0,13,2025-05-06
380.0,31.927,81.07,0.0,116.0,13,2025-05-06
383.0,31.828,79.719,0.0,115.0,13,2025-05-06
383.0,31.97,78.804,0.0,113.0,13,2025-05-06
386.0,31.307,80.412,0.0,113.0,13,2025-05-06
387.0,31.222,79.831,0.0,111.0,13,2025-05-06
386.0,31.179,80.443,0.0,110.0,13,2025-05-06
386.0,31.195,80.864,0.0,108.0,13,2025-05-06
386.0,31.518,79.803,0.0,107.0,13,2025-05-06
386.0,31.646,79.294,0.0,106.0,13,2025-05-06
386.0,31.446,80.398,0.0,105.0,13,2025-05-06
386.0,31.39,80.311,0.0,104.0,13,2025-05-06
386.0,31.195,80.314,0.0,103.0,13,2025-05-06
386.0,30.995,80.934,0.0,102.0,13,2025-05-06
386.0,31.038,82.074,0.0,101.0,13,2025-05-06
386.0,30.869,82.347,0.0,100.0,13,2025-05-06
386.0,30.715,82.347,0.0,99.0,13,2025-05-06
386.0,30.672,83.015,0.0,99.0,13,2025-05-06
386.0,30.389,83.569,0.0,98.0,13,2025-05-06
386.0,30.22,82.805,0.0,97.0,13,2025-05-06
386.0,30.573,82.754,0.0,97.0,13,2025-05-06
386.0,30.389,83.235,0.0,98.0,13,2025-05-06
386.0,30.56,83.423,0.0,101.0,13,2025-05-06
386.0,30.362,82.435,0.0,104.0,13,2025-05-06
386.0,30.277,82.22,0.0,108.0,13,2025-05-06
386.0,30.306,83.507,0.0,109.0,13,2025-05-06
386.0,30.458,82.736,0.0,108.0,13,2025-05-06
386.0,30.458,82.136,0.0,106.0,13,2025-05-06
386.0,30.431,82.321,0.0,104.0,13,2025-05-06
386.0,30.389,82.28,0.0,102.0,13,2025-05-06
386.0,30.573,82.228,0.0,101.0,14,2025-05-06
386.0,30.573,82.228,0.0,101.0,14,2025-05-06
386.0,30.573,82.228,0.0,101.0,14,2025-05-06
386.0,30.573,82.228,0.0,101.0,14,2025-05-06
386.0,30.22,83.31,0.0,79.0,14,2025-05-06
386.0,30.164,84.193,0.0,75.0,14,2025-05-06
381.0,30.01,84.724,0.0,73.0,14,2025-05-06
380.0,29.796,83.803,0.0,74.0,14,2025-05-06
380.0,29.489,84.453,0.0,74.0,14,2025-05-06
380.0,29.401,82.687,0.0,76.0,14,2025-05-06
380.0,29.358,82.06,0.0,85.0,14,2025-05-06
380.0,29.262,82.48,0.0,95.0,14,2025-05-06
380.0,29.134,82.394,0.0,106.0,14,2025-05-06
380.0,29.008,82.683,0.0,111.0,14,2025-05-06
378.0,29.134,82.777,0.0,113.0,14,2025-05-06
378.0,29.051,83.441,0.0,114.0,14,2025-05-06
377.0,28.824,83.592,0.0,115.0,14,2025-05-06
381.0,28.851,83.488,0.0,120.0,14,2025-05-06
380.0,28.867,83.79,0.0,130.0,14,2025-05-06
380.0,28.682,83.313,0.0,139.0,14,2025-05-06
378.0,28.613,83.043,0.0,149.0,14,2025-05-06
377.0,28.514,82.976,0.0,157.0,14,2025-05-06
377.0,28.682,82.548,0.0,167.0,14,2025-05-06
378.0,28.725,82.539,0.0,173.0,14,2025-05-06
378.0,28.487,83.12,0.0,179.0,14,2025-05-06
378.0,28.669,83.767,0.0,183.0,14,2025-05-06
378.0,28.696,82.37,0.0,186.0,14,2025-05-06
378.0,28.712,82.193,0.0,190.0,14,2025-05-06
378.0,28.64,82.678,0.0,194.0,14,2025-05-06
376.0,28.752,82.475,0.0,197.0,14,2025-05-06
376.0,28.925,81.392,0.0,201.0,14,2025-05-06
375.0,28.752,82.133,0.0,204.0,14,2025-05-06
374.0,28.896,82.38,0.0,206.0,14,2025-05-06
374.0,28.712,82.374,0.0,207.0,14,2025-05-06
374.0,28.883,82.188,0.0,208.0,14,2025-05-06
374.0,28.883,82.014,0.0,210.0,14,2025-05-06
374.0,28.965,82.159,0.0,211.0,14,2025-05-06
374.0,28.738,81.657,0.0,214.0,14,2025-05-06
374.0,28.6,81.5,0.0,216.0,14,2025-05-06
374.0,28.867,80.795,0.0,218.0,14,2025-05-06
374.0,28.851,81.181,0.0,220.0,14,2025-05-06
374.0,28.981,82.004,0.0,222.0,14,2025-05-06
374.0,28.995,80.764,0.0,223.0,14,2025-05-06
374.0,29.022,80.54,0.0,223.0,14,2025-05-06
374.0,29.15,80.584,0.0,223.0,14,2025-05-06
374.0,28.867,80.934,0.0,223.0,14,2025-05-06
374.0,28.824,81.085,0.0,221.0,14,2025-05-06
374.0,28.883,80.667,0.0,220.0,14,2025-05-06
374.0,28.752,80.975,0.0,218.0,14,2025-05-06
374.0,28.867,80.914,0.0,215.0,14,2025-05-06
374.0,29.262,79.623,0.0,211.0,14,2025-05-06
374.0,29.302,79.451,0.0,205.0,14,2025-05-06
374.0,29.374,79.359,0.0,196.0,14,2025-05-06
374.0,29.459,79.037,0.0,185.0,14,2025-05-06
374.0,29.459,78.927,0.0,171.0,14,2025-05-06
374.0,29.275,80.352,0.0,154.0,14,2025-05-06
374.0,29.374,79.652,0.0,139.0,14,2025-05-06
374.0,29.374,79.117,0.0,128.0,14,2025-05-06
374.0,29.262,80.179,0.0,120.0,14,2025-05-06
374.0,29.358,79.931,0.0,115.0,14,2025-05-06
374.0,29.289,80.227,0.0,110.0,15,2025-05-06
374.0,29.289,80.227,0.0,110.0,15,2025-05-06
374.0,29.289,80.227,0.0,110.0,15,2025-05-06
374.0,29.289,80.227,0.0,110.0,15,2025-05-06
374.0,28.557,82.022,0.0,94.0,15,2025-05-06
374.0,28.471,82.351,0.0,91.0,15,2025-05-06
378.0,28.626,83.267,0.0,90.0,15,2025-05-06
376.0,28.514,83.557,0.0,88.0,15,2025-05-06
375.0,28.359,83.635,0.0,87.0,15,2025-05-06
375.0,28.317,83.905,0.0,86.0,15,2025-05-06
379.0,28.258,84.279,0.0,85.0,15,2025-05-06
380.0,28.218,83.436,0.0,82.0,15,2025-05-06
381.0,28.146,84.018,0.0,78.0,15,2025-05-06
379.0,28.132,83.873,0.0,70.0,15,2025-05-06
378.0,28.146,84.077,0.0,61.0,15,2025-05-06
378.0,28.119,84.161,0.0,50.0,15,2025-05-06
378.0,28.175,83.967,0.0,40.0,15,2025-05-06
378.0,28.09,84.242,0.0,34.0,15,2025-05-06
400.0,28.033,84.407,0.0,32.0,15,2025-05-06
400.0,27.964,84.578,0.0,33.0,15,2025-05-06
379.0,27.977,83.85,0.0,35.0,15,2025-05-06
378.0,27.796,84.541,0.0,39.0,15,2025-05-06
379.0,27.694,84.944,0.0,43.0,15,2025-05-06
380.0,27.681,85.18,0.0,45.0,15,2025-05-06
381.0,27.612,85.368,0.0,47.0,15,2025-05-06
381.0,27.582,85.36,0.0,48.0,15,2025-05-06
381.0,27.596,85.763,0.0,49.0,15,2025-05-06
381.0,27.556,85.812,0.0,49.0,15,2025-05-06
381.0,27.556,85.913,0.0,49.0,15,2025-05-06
381.0,27.539,86.207,0.0,49.0,15,2025-05-06
382.0,27.387,86.413,0.0,49.0,15,2025-05-06
382.0,27.302,86.4,0.0,50.0,15,2025-05-06
381.0,27.387,86.265,0.0,49.0,15,2025-05-06
381.0,27.246,86.444,0.0,48.0,15,2025-05-06
381.0,27.203,86.732,0.0,47.0,15,2025-05-06
381.0,27.144,86.975,0.0,44.0,15,2025-05-06
381.0,27.032,87.727,0.0,43.0,15,2025-05-06
381.0,26.989,88.444,0.0,43.0,15,2025-05-06
381.0,26.851,88.531,0.0,45.0,15,2025-05-06
381.0,26.821,88.83,0.0,47.0,15,2025-05-06
381.0,26.794,89.062,0.0,48.0,15,2025-05-06
381.0,26.851,88.811,0.0,49.0,15,2025-05-06
381.0,26.725,88.884,0.0,49.0,15,2025-05-06
381.0,26.696,89.334,0.0,49.0,15,2025-05-06
381.0,26.511,89.667,0.0,48.0,15,2025-05-06
381.0,26.567,89.987,0.0,47.0,15,2025-05-06
381.0,26.495,90.143,0.0,46.0,15,2025-05-06
381.0,26.581,90.652,0.0,44.0,15,2025-05-06
381.0,26.439,90.971,0.0,42.0,15,2025-05-06
381.0,26.426,91.081,0.0,40.0,15,2025-05-06
381.0,26.469,91.124,0.0,39.0,15,2025-05-06
381.0,26.413,91.603,0.0,38.0,15,2025-05-06
381.0,26.357,91.781,0.0,38.0,15,2025-05-06
381.0,26.343,91.696,0.0,37.0,15,2025-05-06
381.0,26.343,91.85,0.0,36.0,15,2025-05-06
381.0,26.314,91.861,0.0,34.0,15,2025-05-06
381.0,26.287,92.102,0.0,33.0,15,2025-05-06
381.0,26.271,91.891,0.0,33.0,15,2025-05-06
381.0,26.258,92.01,0.0,33.0,15,2025-05-06
381.0,26.37,91.96,0.0,33.0,15,2025-05-06
381.0,26.244,92.067,0.0,33.0,16,2025-05-06
381.0,26.244,92.067,0.0,33.0,16,2025-05-06
381.0,26.244,92.067,0.0,33.0,16,2025-05-06
381.0,26.244,92.067,0.0,33.0,16,2025-05-06
381.0,26.314,92.099,0.0,31.0,16,2025-05-06
381.0,26.3,92.227,0.0,30.0,16,2025-05-06
383.0,26.244,92.438,0.0,29.0,16,2025-05-06
381.0,26.258,92.381,0.0,29.0,16,2025-05-06
380.0,26.215,92.584,0.0,28.0,16,2025-05-06
381.0,26.287,92.607,0.0,27.0,16,2025-05-06
381.0,26.175,92.665,0.0,26.0,16,2025-05-06
382.0,26.231,92.795,0.0,25.0,16,2025-05-06
381.0,26.215,92.985,0.0,25.0,16,2025-05-06
381.0,26.314,93.027,0.0,24.0,16,2025-05-06
381.0,26.258,93.288,0.0,24.0,16,2025-05-06
381.0,26.244,93.283,0.0,23.0,16,2025-05-06
385.0,26.271,93.26,0.0,23.0,16,2025-05-06
387.0,26.271,93.312,0.0,22.0,16,2025-05-06
385.0,26.3,93.672,0.0,21.0,16,2025-05-06
384.0,26.231,93.754,0.0,21.0,16,2025-05-06
385.0,26.327,93.742,0.0,21.0,16,2025-05-06
385.0,26.287,93.75,0.0,21.0,16,2025-05-06
385.0,26.231,93.773,0.0,21.0,16,2025-05-06
386.0,26.159,93.793,0.0,21.0,16,2025-05-06
386.0,26.188,93.925,0.0,21.0,16,2025-05-06
385.0,26.258,94.049,0.0,21.0,16,2025-05-06
384.0,26.215,93.974,0.0,21.0,16,2025-05-06
384.0,26.231,94.031,0.0,20.0,16,2025-05-06
384.0,26.175,94.374,0.0,19.0,16,2025-05-06
385.0,26.188,94.524,0.0,16.0,16,2025-05-06
384.0,26.215,94.336,0.0,15.0,16,2025-05-06
384.0,26.188,94.409,0.0,13.0,16,2025-05-06
388.0,26.175,94.859,0.0,11.0,16,2025-05-06
390.0,26.215,94.429,0.0,11.0,16,2025-05-06
394.0,26.188,94.955,0.0,10.0,16,2025-05-06
394.0,26.132,94.731,0.0,10.0,16,2025-05-06
394.0,26.119,95.274,0.0,11.0,16,2025-05-06
394.0,26.146,95.54,0.0,13.0,16,2025-05-06
394.0,26.119,95.285,0.0,14.0,16,2025-05-06
394.0,26.031,95.331,0.0,15.0,16,2025-05-06
394.0,26.119,95.079,0.0,15.0,16,2025-05-06
394.0,26.132,95.225,0.0,15.0,16,2025-05-06
394.0,26.146,94.963,0.0,15.0,16,2025-05-06
394.0,26.073,95.065,0.0,15.0,16,2025-05-06
394.0,26.1,95.322,0.0,14.0,16,2025-05-06
394.0,26.031,95.01,0.0,14.0,16,2025-05-06
394.0,26.159,95.399,0.0,13.0,16,2025-05-06
394.0,26.06,95.308,0.0,13.0,16,2025-05-06
394.0,26.06,95.37,0.0,13.0,16,2025-05-06
394.0,26.044,95.416,0.0,12.0,16,2025-05-06
394.0,26.06,95.431,0.0,12.0,16,2025-05-06
394.0,25.905,95.755,0.0,11.0,16,2025-05-06
394.0,25.948,95.654,0.0,11.0,16,2025-05-06
394.0,25.919,95.727,0.0,10.0,16,2025-05-06
394.0,25.905,95.92,0.0,10.0,16,2025-05-06
394.0,25.905,95.961,0.0,9.0,16,2025-05-06
394.0,25.932,96.255,0.0,8.0,16,2025-05-06
394.0,25.876,96.434,0.0,8.0,16,2025-05-06
394.0,25.905,96.681,0.0,7.0,16,2025-05-06
394.0,25.905,97.13,0.0,7.0,16,2025-05-06
394.0,25.721,96.425,0.0,6.0,17,2025-05-06
394.0,25.721,96.425,0.0,6.0,17,2025-05-06
394.0,25.721,96.425,0.0,6.0,17,2025-05-06
394.0,25.721,96.425,0.0,6.0,17,2025-05-06
394.0,25.638,97.011,0.0,4.0,17,2025-05-06
394.0,25.665,97.119,0.0,4.0,17,2025-05-06
416.0,25.708,97.24,0.0,3.0,17,2025-05-06
408.0,25.737,97.394,0.0,3.0,17,2025-05-06
404.0,25.609,97.385,0.0,3.0,17,2025-05-06
405.0,25.638,97.121,0.0,2.0,17,2025-05-06
405.0,25.665,97.304,0.0,2.0,17,2025-05-06
405.0,25.55,97.247,0.0,2.0,17,2025-05-06
405.0,25.569,97.449,0.0,1.0,17,2025-05-06
405.0,25.55,97.615,0.0,1.0,17,2025-05-06
409.0,25.51,97.734,0.0,1.0,17,2025-05-06
410.0,25.438,97.636,0.0,1.0,17,2025-05-06
409.0,25.438,97.755,0.0,0.0,17,2025-05-06
409.0,25.454,97.751,0.0,0.0,17,2025-05-06
409.0,25.382,98.163,0.0,0.0,17,2025-05-06
409.0,25.411,98.062,0.0,0.0,17,2025-05-06
409.0,25.369,98.256,0.0,0.0,17,2025-05-06
409.0,25.369,98.332,0.0,0.0,17,2025-05-06
409.0,25.326,98.306,0.0,0.0,17,2025-05-06
414.0,25.425,98.315,0.0,0.0,17,2025-05-06
415.0,25.425,98.199,0.0,0.0,17,2025-05-06
413.0,25.214,98.163,0.0,0.0,17,2025-05-06
412.0,25.312,98.357,0.0,0.0,17,2025-05-06
416.0,25.227,98.526,0.0,0.0,17,2025-05-06
414.0,25.243,98.575,0.0,0.0,17,2025-05-06
414.0,25.214,98.544,0.0,0.0,17,2025-05-06
414.0,25.144,98.27,0.0,0.0,17,2025-05-06
414.0,25.187,97.99,0.0,0.0,17,2025-05-06
414.0,25.227,98.767,0.0,0.0,17,2025-05-06
415.0,25.2,98.396,0.0,0.0,17,2025-05-06
415.0,25.158,98.579,0.0,0.0,17,2025-05-06
415.0,25.144,98.685,0.0,0.0,17,2025-05-06
415.0,25.045,98.511,0.0,0.0,17,2025-05-06
415.0,25.045,98.434,0.0,0.0,17,2025-05-06
415.0,25.045,98.346,0.0,0.0,17,2025-05-06
415.0,25.019,98.773,0.0,0.0,17,2025-05-06
415.0,25.115,98.795,0.0,0.0,17,2025-05-06
415.0,25.019,98.579,0.0,0.0,17,2025-05-06
415.0,25.088,99.025,0.0,0.0,17,2025-05-06
415.0,25.032,98.636,0.0,0.0,17,2025-05-06
415.0,25.131,98.723,0.0,0.0,17,2025-05-06
415.0,25.075,98.563,0.0,0.0,17,2025-05-06
415.0,25.059,98.634,0.0,0.0,17,2025-05-06
415.0,25.045,98.717,0.0,0.0,17,2025-05-06
415.0,25.059,98.732,0.0,0.0,17,2025-05-06
415.0,25.045,98.914,0.0,0.0,17,2025-05-06
415.0,25.101,98.865,0.0,0.0,17,2025-05-06
415.0,25.075,98.759,0.0,0.0,17,2025-05-06
415.0,25.101,98.845,0.0,0.0,17,2025-05-06
415.0,24.987,98.677,0.0,0.0,17,2025-05-06
415.0,25.059,98.973,0.0,0.0,17,2025-05-06
415.0,25.019,98.959,0.0,0.0,17,2025-05-06
415.0,24.973,98.978,0.0,0.0,17,2025-05-06
415.0,25.115,99.055,0.0,0.0,17,2025-05-06
415.0,24.987,99.025,0.0,0.0,17,2025-05-06
415.0,25.032,99.083,0.0,0.0,17,2025-05-06
415.0,24.96,98.842,0.0,0.0,18,2025-05-06
415.0,24.96,98.842,0.0,0.0,18,2025-05-06
415.0,24.96,98.842,0.0,0.0,18,2025-05-06
415.0,24.96,98.842,0.0,0.0,18,2025-05-06
415.0,25.045,98.772,0.0,0.0,18,2025-05-06
415.0,25.032,98.735,0.0,0.0,18,2025-05-06
417.0,25.032,98.57,0.0,0.0,18,2025-05-06
415.0,25.019,98.393,0.0,0.0,18,2025-05-06
413.0,25.075,98.412,0.0,0.0,18,2025-05-06
418.0,24.96,98.842,0.0,0.0,18,2025-05-06
418.0,24.973,98.891,0.0,0.0,18,2025-05-06
418.0,25.115,98.869,0.0,0.0,18,2025-05-06
416.0,25.088,98.709,0.0,0.0,18,2025-05-06
416.0,25.075,98.846,0.0,0.0,18,2025-05-06
417.0,25.019,98.817,0.0,0.0,18,2025-05-06
414.0,25.019,98.872,0.0,0.0,18,2025-05-06
414.0,25.0,98.485,0.0,0.0,18,2025-05-06
414.0,24.973,98.608,0.0,0.0,18,2025-05-06
414.0,25.019,98.927,0.0,0.0,18,2025-05-06
414.0,24.973,98.914,0.0,0.0,18,2025-05-06
414.0,25.032,99.149,0.0,0.0,18,2025-05-06
414.0,25.059,98.622,0.0,0.0,18,2025-05-06
417.0,24.987,98.709,0.0,0.0,18,2025-05-06
419.0,24.861,98.7,0.0,0.0,18,2025-05-06
421.0,24.987,98.97,0.0,0.0,18,2025-05-06
421.0,24.944,99.24,0.0,0.0,18,2025-05-06
422.0,24.874,99.055,0.0,0.0,18,2025-05-06
421.0,24.805,99.304,0.0,0.0,18,2025-05-06
422.0,24.874,99.62,0.0,0.0,18,2025-05-06
422.0,24.818,99.492,0.0,0.0,18,2025-05-06
423.0,24.861,99.702,0.0,0.0,18,2025-05-06
423.0,24.776,99.707,0.0,0.0,18,2025-05-06
423.0,24.832,99.638,0.0,0.0,18,2025-05-06
424.0,24.874,99.609,0.0,0.0,18,2025-05-06
426.0,24.832,99.399,0.0,0.0,18,2025-05-06
426.0,24.762,99.451,0.0,0.0,18,2025-05-06
426.0,24.762,100.0,0.0,0.0,18,2025-05-06
426.0,24.762,100.0,0.0,0.0,18,2025-05-06
426.0,24.706,100.0,0.0,0.0,18,2025-05-06
426.0,24.581,100.0,0.0,0.0,18,2025-05-06
426.0,24.581,100.0,0.0,0.0,18,2025-05-06
426.0,24.607,100.0,0.0,0.0,18,2025-05-06
426.0,24.469,100.0,0.0,0.0,18,2025-05-06
426.0,24.607,100.0,0.0,0.0,18,2025-05-06
426.0,24.607,100.0,0.0,0.0,18,2025-05-06
426.0,24.607,100.0,0.0,0.0,18,2025-05-06
426.0,24.551,100.0,0.0,0.0,18,2025-05-06
426.0,24.565,100.0,0.0,0.0,18,2025-05-06
426.0,24.637,100.0,0.0,0.0,18,2025-05-06
426.0,24.538,100.0,0.0,0.0,18,2025-05-06
426.0,24.594,100.0,0.0,0.0,18,2025-05-06
426.0,24.45,100.0,0.0,0.0,18,2025-05-06
426.0,24.65,100.0,0.0,0.0,18,2025-05-06
426.0,24.594,100.0,0.0,0.0,18,2025-05-06
426.0,24.607,100.0,0.0,0.0,18,2025-05-06
426.0,24.45,100.0,0.0,0.0,18,2025-05-06
426.0,24.621,100.0,0.0,0.0,18,2025-05-06
426.0,24.621,100.0,0.0,0.0,18,2025-05-06
426.0,24.594,100.0,0.0,0.0,18,2025-05-06
426.0,24.581,100.0,0.0,0.0,18,2025-05-06
426.0,24.482,100.0,0.0,0.0,19,2025-05-06
426.0,24.482,100.0,0.0,0.0,19,2025-05-06
426.0,24.482,100.0,0.0,0.0,19,2025-05-06
426.0,24.482,100.0,0.0,0.0,19,2025-05-06
426.0,24.565,100.0,0.0,0.0,19,2025-05-06
426.0,24.621,100.0,0.0,0.0,19,2025-05-06
425.0,24.621,100.0,0.0,0.0,19,2025-05-06
425.0,24.637,100.0,0.0,0.0,19,2025-05-06
426.0,24.45,100.0,0.0,0.0,19,2025-05-06
424.0,24.495,100.0,0.0,0.0,19,2025-05-06
424.0,24.509,100.0,0.0,0.0,19,2025-05-06
418.0,24.565,100.0,0.0,0.0,19,2025-05-06
418.0,24.581,100.0,0.3,0.0,19,2025-05-06
418.0,24.551,100.0,0.0,0.0,19,2025-05-06
428.0,24.581,100.0,0.0,0.0,19,2025-05-06
423.0,24.621,100.0,0.0,0.0,19,2025-05-06
423.0,24.594,100.0,0.0,0.0,19,2025-05-06
424.0,24.637,100.0,0.0,0.0,19,2025-05-06
425.0,24.607,100.0,0.0,0.0,19,2025-05-06
424.0,24.621,100.0,0.0,0.0,19,2025-05-06
422.0,24.551,100.0,0.0,0.0,19,2025-05-06
422.0,24.495,100.0,0.0,0.0,19,2025-05-06
424.0,24.525,100.0,0.0,0.0,19,2025-05-06
425.0,24.621,100.0,0.0,0.0,19,2025-05-06
426.0,24.621,100.0,0.0,0.0,19,2025-05-06
426.0,24.565,100.0,0.0,0.0,19,2025-05-06
426.0,24.551,100.0,0.0,0.0,19,2025-05-06
426.0,24.581,100.0,0.0,0.0,19,2025-05-06
426.0,24.621,100.0,0.0,0.0,19,2025-05-06
426.0,24.565,100.0,0.0,0.0,19,2025-05-06
426.0,24.565,100.0,0.0,0.0,19,2025-05-06
426.0,24.581,100.0,0.0,0.0,19,2025-05-06
426.0,24.551,100.0,0.0,0.0,19,2025-05-06
426.0,24.637,100.0,0.0,0.0,19,2025-05-06
426.0,24.72,100.0,0.0,0.0,19,2025-05-06
438.0,24.72,100.0,0.0,0.0,19,2025-05-06
439.0,24.65,100.0,0.0,0.0,19,2025-05-06
439.0,24.65,100.0,0.0,0.0,19,2025-05-06
439.0,24.621,100.0,0.0,0.0,19,2025-05-06
439.0,24.664,100.0,0.0,0.0,19,2025-05-06
439.0,24.594,100.0,0.0,0.0,19,2025-05-06
439.0,24.594,100.0,0.0,0.0,19,2025-05-06
439.0,24.706,100.0,0.0,0.0,19,2025-05-06
439.0,24.664,100.0,0.0,0.0,19,2025-05-06
439.0,24.65,100.0,0.0,0.0,19,2025-05-06
439.0,24.693,100.0,0.0,0.0,19,2025-05-06
439.0,24.664,100.0,0.0,0.0,19,2025-05-06
439.0,24.677,100.0,0.0,0.0,19,2025-05-06
